genre1,genre2,co_clustering,centroid_distance,min_distance,overlap_ratio,n_tracks_g1,n_tracks_g2
Dubstep,Techno (Peak Time - Driving),0.0,19.68446476645219,6.596541187331106,1.5596958072524931,96,95
Dubstep,Techno (Raw - Deep - Hypnotic),0.0,44.748127338998465,8.042333610829065,3.009841523894167,96,98
Dubstep,Trance (Main Floor),0.0910114545960825,19.77549771647279,7.334223679449253,1.6696608051684754,96,98
Dubstep,Trance (Raw - Deep - Hypnotic),0.0,30.65116243474175,9.66333212129177,3.041475618589904,96,96
Dubstep,Trap - Future Bass,0.8095053410280556,8.000781574223105,4.6934806236753,1.0930878354531361,96,93
Dubstep,UK Garage - Bassline,0.0,17.82304012198172,5.623026463580355,1.4264912536667242,96,96
Electro (Classic - Detroit - Modern),Electronica,0.0,28.897522048540303,5.265406499076798,1.7408237361163312,96,95
Electro (Classic - Detroit - Modern),Funky House,0.0494272303179764,34.87279400918782,5.861858926478809,1.89615986944989,96,98
Electro (Classic - Detroit - Modern),Hard Dance - Hardcore - Neo Rave,0.0,35.658660968215734,6.277982651632106,2.0318295634694854,96,98
Electro (Classic - Detroit - Modern),Hard Techno,0.0,37.09531048915925,8.720389512302901,2.388550555004789,96,96
Electro (Classic - Detroit - Modern),House,0.3387274477953354,24.78702456816721,5.336391726672011,1.6801492099427389,96,96
Electro (Classic - Detroit - Modern),Indie Dance,0.6660238906294791,12.07646473069346,5.166121799285825,1.0468413981125497,96,96
Electro (Classic - Detroit - Modern),Jackin House,0.3896491068077456,30.29251048749695,5.406925489342516,1.7454330485247516,96,97
Electro (Classic - Detroit - Modern),Mainstage,0.0,33.953549144127514,5.309524128236557,1.7936603798178676,96,95
Electro (Classic - Detroit - Modern),Melodic House & Techno,0.0,30.507514137308387,5.398574240047399,1.7199960788256565,96,94
Electro (Classic - Detroit - Modern),Minimal - Deep Tech,0.7203294431667397,7.158574569986861,5.358406030796081,1.064454370171341,96,98
Electro (Classic - Detroit - Modern),Nu Disco - Disco,0.0,31.11467525578223,5.536776552928148,1.164824046456604,96,96
Electro (Classic - Detroit - Modern),Organic House,0.3093960017006029,8.359105912812002,5.299511328279886,1.1698725379627555,96,95
Electro (Classic - Detroit - Modern),Progressive House,0.1179274299065699,15.886205510353532,5.316363000799202,1.1778114959926806,96,92
Electro (Classic - Detroit - Modern),Psy-Trance,0.0010109162179214,21.741676529464744,4.600969873452675,1.4219582821912875,96,97
Electro (Classic - Detroit - Modern),Tech House,0.6753482248067522,12.11123827785809,4.581726773192592,1.658349713806068,96,98
Electro (Classic - Detroit - Modern),Techno (Peak Time - Driving),0.0,33.05440626585626,4.856137664731951,1.782018951561419,96,95
Electro (Classic - Detroit - Modern),Techno (Raw - Deep - Hypnotic),0.5456393104392994,7.19462397279455,4.843471645866169,1.3533245408203856,96,98
Electro (Classic - Detroit - Modern),Trance (Main Floor),0.0,33.93551539346109,6.147098740051721,1.5179939706992818,96,98
Electro (Classic - Detroit - Modern),Trance (Raw - Deep - Hypnotic),0.0289061367033004,14.301368423580758,5.017201530476584,1.8257894956243688,96,96
Electro (Classic - Detroit - Modern),Trap - Future Bass,0.0,36.81859568239568,5.4792468172001705,2.0113493906151105,96,93
Electro (Classic - Detroit - Modern),UK Garage - Bassline,0.3727996357292149,35.974724762698266,5.242901900498696,1.851284079268015,96,96
Electronica,Funky House,0.0,9.893059370546181,5.520175549671073,1.2527169288955768,95,98
Electronica,Hard Dance - Hardcore - Neo Rave,0.0,9.849056226319052,5.911341663858852,1.3406538018483884,95,98
Electronica,Hard Techno,0.0,11.485978367938978,4.34527249698146,1.509618988667397,95,96
Electronica,House,0.0,5.905354069824774,4.270624043832672,1.0815124447512379,95,96
Electronica,Indie Dance,0.0,17.690455019972134,4.3496381107476125,1.0861120401649302,95,96
Electronica,Jackin House,0.0,6.755063696588908,5.2787743009917305,1.1663495481342498,95,97
Electronica,Mainstage,0.1798116827033945,6.426502463670107,4.746884294316476,1.0772613007799459,95,95
Electronica,Melodic House & Techno,0.6334874986804613,3.683512749110685,4.504573734797944,1.0217022750078077,95,94
Electronica,Minimal - Deep Tech,0.0,23.56420365106902,4.499666712084371,1.1915874770210955,95,98
Electronica,Nu Disco - Disco,0.0,5.197806271541496,4.822473202294436,1.1074593133556414,95,96
Electronica,Organic House,0.1068941404690735,23.504159019120582,4.091268061126517,1.140061648158435,95,95
Electronica,Progressive House,0.2346244991950378,15.12368130771232,4.545517416168758,1.187677762023096,95,92
Electronica,Psy-Trance,0.2279755843274742,9.760049322265075,4.812706997598805,1.2382827313107727,95,97
Electronica,Tech House,0.0,18.11108003080563,3.4972215640562823,1.1133831173112878,95,98
Electronica,Techno (Peak Time - Driving),0.1478350046786814,7.037663546468027,4.152864451210589,1.1330891397932497,95,95
Electronica,Techno (Raw - Deep - Hypnotic),0.0,33.45250442484914,5.441214177454384,1.5209179373687687,95,98
Electronica,Trance (Main Floor),0.2794326556786367,8.044053950452835,5.708531217725896,1.1943544897469753,95,98
Electronica,Trance (Raw - Deep - Hypnotic),0.2978523470586171,16.751972422883217,4.081987568084333,1.4824682637977358,95,96
Electronica,Trap - Future Bass,0.0,11.90914949132247,6.3855296404980955,1.3429248026789709,95,93
Electronica,UK Garage - Bassline,0.0,9.294319925200123,4.61015901880164,1.1395184318260545,95,96
Funky House,Hard Dance - Hardcore - Neo Rave,0.0,10.122568983379537,6.234969533490239,1.6614965794626873,98,98
Funky House,Hard Techno,0.0,10.699341773804075,8.505823208358008,1.983653230441438,98,96
Funky House,House,0.7371507289704835,10.94748098487198,4.479331722404077,1.1223297674204133,98,96
Funky House,Indie Dance,0.2032252501811402,23.618603369840763,4.702362198288889,1.2365188111870866,98,96
Funky House,Jackin House,0.7620068460074624,6.01582843421067,3.7584113387221887,1.0515203975271765,98,97
Funky House,Mainstage,0.0,7.090543483673962,4.586955791136187,1.308638582520266,98,95
Funky House,Melodic House & Techno,0.0,8.60593321972193,5.127758351453162,1.325773940413427,98,94
Funky House,Minimal - Deep Tech,0.2891300711937907,29.194264725501064,4.393343458841297,1.2885371347057346,98,98
Funky House,Nu Disco - Disco,0.5445509112530256,7.662083596724918,3.6486062469860703,1.062273539482164,98,96
Funky House,Organic House,0.0612723534974498,29.608543095037025,4.929762152873074,1.3924718969987548,98,95
Funky House,Progressive House,0.055743125978973,21.06114024864764,6.388755763091457,1.5148973175076081,98,92
Funky House,Psy-Trance,0.0,16.302995426620303,6.076744568415867,1.7803248188008802,98,97
Funky House,Tech House,0.4426838689797452,23.739873547720354,4.543067559631876,1.2026729654578296,98,98
Funky House,Techno (Peak Time - Driving),0.0,7.806790614436315,4.524780627311613,1.4083765332468343,98,95
Funky House,Techno (Raw - Deep - Hypnotic),0.0,39.58486286284337,5.38777483284474,1.6512483638761084,98,98
Funky House,Trance (Main Floor),0.0,8.814163791726072,6.065052805524932,1.4748317073498716,98,98
Funky House,Trance (Raw - Deep - Hypnotic),0.0,23.14871301740657,5.381091093739051,1.6212381395007476,98,96
Funky House,Trap - Future Bass,0.0,13.513959414995268,6.319244414401871,1.7141365750545943,98,93
Funky House,UK Garage - Bassline,0.2700487273762204,6.922000649071947,5.210341970134661,1.3194249166003873,98,96
Hard Dance - Hardcore - Neo Rave,Hard Techno,0.9293588186872112,4.226571557892901,3.0905980463386262,1.0701171433061458,98,96
Hard Dance - Hardcore - Neo Rave,House,0.0,13.207981013373944,6.228182036027473,1.6236669434536917,98,96
Hard Dance - Hardcore - Neo Rave,Indie Dance,0.0,24.839272822370454,6.6512449687098725,1.7528432955281927,98,96
Hard Dance - Hardcore - Neo Rave,Jackin House,0.0,11.110250225833948,6.716580280602341,1.7457237008818804,98,97
Hard Dance - Hardcore - Neo Rave,Mainstage,0.7122653136609287,5.409932139230745,5.139965574420534,1.2730711666041594,98,95
Hard Dance - Hardcore - Neo Rave,Melodic House & Techno,0.0277381323236494,9.12295311612124,6.9463065299078135,1.6016053653657665,98,94
Hard Dance - Hardcore - Neo Rave,Minimal - Deep Tech,0.0,30.431239119430646,6.015300062908287,1.8141266648534393,98,98
Hard Dance - Hardcore - Neo Rave,Nu Disco - Disco,0.0,10.14506042702133,6.57365679085359,1.749032280750773,98,96
Hard Dance - Hardcore - Neo Rave,Organic House,0.0,30.598913703795862,8.197620059742272,1.839101698698274,98,95
Hard Dance - Hardcore - Neo Rave,Progressive House,0.0,22.291251371408716,7.675609103407113,1.817182039726206,98,92
Hard Dance - Hardcore - Neo Rave,Psy-Trance,0.3645494725054558,15.56987565952912,5.297626862792184,1.5033263385795321,98,97
Hard Dance - Hardcore - Neo Rave,Tech House,0.0,24.889270815460407,5.525291618237146,1.6356244986275694,98,98
Hard Dance - Hardcore - Neo Rave,Techno (Peak Time - Driving),0.4391042161546742,7.3929939502838184,4.1863318852791,1.3740544387231626,98,95
Hard Dance - Hardcore - Neo Rave,Techno (Raw - Deep - Hypnotic),0.0,39.805134665776805,5.656100028724617,1.9545785581758937,98,98
Hard Dance - Hardcore - Neo Rave,Trance (Main Floor),0.4697896910309171,7.471480532084518,3.8395000544378193,1.3672696554657275,98,98
Hard Dance - Hardcore - Neo Rave,Trance (Raw - Deep - Hypnotic),0.0781619086914457,23.360101649959855,5.842613879453665,1.935446006477828,98,96
Hard Dance - Hardcore - Neo Rave,Trap - Future Bass,0.2810432874042442,11.070312573224877,4.701094288161671,1.4101230052719047,98,93
Hard Dance - Hardcore - Neo Rave,UK Garage - Bassline,0.0,8.689574574334229,5.326686189679849,1.5454407419222036,98,96
Hard Techno,House,0.0,14.739848748172538,8.528170478538986,1.5600279616935473,96,96
Hard Techno,Indie Dance,0.0,26.217015486846755,8.153036747501444,1.6541317730026672,96,96
Hard Techno,Jackin House,0.0,12.776053763814165,8.687427714813754,1.6949673132370406,96,97
Hard Techno,Mainstage,0.7831052359386889,6.788610398554989,4.837937450159752,1.1780933810178345,96,95
Hard Techno,Melodic House & Techno,0.2070436611949891,10.034115693106942,7.238307263611625,1.5206337824692988,96,94
Hard Techno,Minimal - Deep Tech,0.0,31.913428077698644,8.466723732395543,1.754721572308151,96,98
Hard Techno,Nu Disco - Disco,0.0,12.183936889623778,8.63150288416528,1.6881586500532577,96,96
Hard Techno,Organic House,0.0,31.694705568415497,8.272880982120066,1.6725651698680846,96,95
Hard Techno,Progressive House,0.0,23.201892831244574,7.773689281467889,1.6753609410959154,96,92
Hard Techno,Psy-Trance,0.3832290364529683,16.774508741453758,5.255466543819096,1.4355381251468093,96,97
Hard Techno,Tech House,0.0,26.352548548978376,7.6661170952276345,1.5437698170132013,96,98
Hard Techno,Techno (Peak Time - Driving),0.5172764829299834,8.292003212913263,4.511410311270053,1.324501525460997,96,95
Hard Techno,Techno (Raw - Deep - Hypnotic),0.0,40.95432741240502,7.382793829423197,1.708282430395101,96,98
Hard Techno,Trance (Main Floor),0.6466696573766076,7.073899168940267,4.701359256419308,1.2701838731698833,96,98
Hard Techno,Trance (Raw - Deep - Hypnotic),0.2591016084408926,24.373433606913025,6.668801241029193,1.6151630021788503,96,96
Hard Techno,Trap - Future Bass,0.0207333253920889,14.237239380686097,5.331222622549651,1.3691318081108892,96,93
Hard Techno,UK Garage - Bassline,0.0,10.08306253266458,7.779348984092205,1.5070672838068422,96,96
House,Indie Dance,0.6018209258137068,13.415833496154,0.10057193796101728,1.0641660617828936,96,96
House,Jackin House,0.9038964373447628,6.211768458089943,3.026379736324825,1.002864288278469,96,97
House,Mainstage,0.0,10.295414810808097,4.380661213085564,1.1582967747295747,96,95
House,Melodic House & Techno,0.0,7.282814284999259,4.00378228620534,1.114696682303755,96,94
House,Minimal - Deep Tech,0.6720431623555552,19.025025655534535,3.959226514172835,1.0756971710783276,96,98
House,Nu Disco - Disco,0.6708668266888054,7.325844747074766,4.364658360854888,1.0359615938543074,96,96
House,Organic House,0.3474184755664676,19.44564226497703,4.240303843420029,1.2645889337372263,96,95
House,Progressive House,0.1697724917254198,11.451906753731375,4.548153126018409,1.328412914596341,96,92
House,Psy-Trance,0.0,7.759202181773139,5.977611861246014,1.501929201666632,96,97
House,Tech House,0.7182396676774339,13.578516222012102,3.538056262149644,1.064923133047469,96,98
House,Techno (Peak Time - Driving),0.0,10.088986137026442,4.171297824871405,1.2496252716083076,96,95
House,Techno (Raw - Deep - Hypnotic),0.0134287147005988,29.512497042428475,4.41667014734305,1.595450317997,96,98
House,Trance (Main Floor),0.0,11.364407656278658,3.82112077801068,1.3261780767532148,96,98
House,Trance (Raw - Deep - Hypnotic),0.0,13.157843267634671,4.563637785819187,1.6001066748188453,96,96
House,Trap - Future Bass,0.0,15.28882678318789,6.924744887429117,1.5657585972640078,96,93
House,UK Garage - Bassline,0.4252028894488285,12.048976651514943,5.026373812355275,1.1472026921409502,96,96
Indie Dance,Jackin House,0.5630476957279432,19.040006212297836,4.96305058197909,1.3843095353977826,96,97
Indie Dance,Mainstage,0.0,22.6462390856768,4.639377597541339,1.433316754463588,96,95
Indie Dance,Melodic House & Techno,0.0,18.98582791738925,3.3073016961735298,1.306104201787041,96,94
Indie Dance,Minimal - Deep Tech,0.7146591330425232,6.749105711522416,4.037571036836738,1.0969770451993934,96,98
Indie Dance,Nu Disco - Disco,0.370270800244619,20.00078266773307,3.920043389756557,1.0902903822466044,96,96
Indie Dance,Organic House,0.666297896760323,6.740603544303804,3.0737334344233305,1.132075220985723,96,95
Indie Dance,Progressive House,0.4159954879871357,5.537320293215442,3.4684993150532617,1.1669112785190108,96,92
Indie Dance,Psy-Trance,0.0,10.816694396066447,5.644423131114188,1.5202643755782501,96,97
Indie Dance,Tech House,0.738111050919377,2.5367544408758818,3.9988124884567022,1.2827017506152347,96,98
Indie Dance,Techno (Peak Time - Driving),0.0,21.635836361684373,4.1867043237239825,1.4262036131722229,96,95
Indie Dance,Techno (Raw - Deep - Hypnotic),0.3691983460146772,16.77855995972128,5.190783977611102,1.4519323144221157,96,98
Indie Dance,Trance (Main Floor),0.0,22.728822285521254,4.050782142086232,1.5183250328005755,96,98
Indie Dance,Trance (Raw - Deep - Hypnotic),0.1437315065625925,4.895857810825779,4.664033829418995,1.539368105821934,96,96
Indie Dance,Trap - Future Bass,0.0,26.79030779724112,7.1415937386813955,1.9386941039007373,96,93
Indie Dance,UK Garage - Bassline,0.1060751978298435,25.005552044471816,4.752931444297634,1.5442500469787286,96,96
Jackin House,Mainstage,0.0,7.997642117037975,4.848920317376348,1.287042560434917,97,95
Jackin House,Melodic House & Techno,0.0,7.057301080666361,4.727224501276892,1.241717936506164,97,94
Jackin House,Minimal - Deep Tech,0.7398961140290068,24.405681768298376,4.317096523295317,1.1323596448588502,97,98
Jackin House,Nu Disco - Disco,0.6372751649062398,4.792736267416337,4.197979313156411,1.0664037998815419,97,96
Jackin House,Organic House,0.2456320201027436,25.133800202568473,4.069575722039774,1.3953079236921786,97,95
Jackin House,Progressive House,0.0,17.03178165259786,5.162312474656948,1.543534388967309,97,92
Jackin House,Psy-Trance,0.0,12.660325929073789,6.345773991033638,1.6887321219297318,97,97
Jackin House,Tech House,0.7302369080216667,19.141201836239507,4.764693466618678,1.1662671896043182,97,98
Jackin House,Techno (Peak Time - Driving),0.0,8.218594602980378,4.534590223259194,1.4340743736018926,97,95
Jackin House,Techno (Raw - Deep - Hypnotic),0.0,35.208496479125095,5.368932088049352,1.7322296496795289,97,98
Jackin House,Trance (Main Floor),0.0,10.200200832788939,6.105419347007211,1.5162956009747173,97,98
Jackin House,Trance (Raw - Deep - Hypnotic),0.0,18.99131975986734,5.203973633829679,1.7687388622023543,97,96
Jackin House,Trap - Future Bass,0.0,12.70457801320192,6.401047680958378,1.5699967739350018,97,93
Jackin House,UK Garage - Bassline,0.5478049462273027,7.622941172790809,4.855312664918226,1.199268713343336,97,96
Mainstage,Melodic House & Techno,0.5065683768821756,4.944584560841652,4.199297085705935,1.045142589748963,95,94
Mainstage,Minimal - Deep Tech,0.0,28.58128616654731,4.847589509642924,1.3078041817726123,95,98
Mainstage,Nu Disco - Disco,0.0,6.719337969169547,4.980893276007062,1.1760692188931239,95,96
Mainstage,Organic House,0.0,28.512227779488597,5.670960895918998,1.2754746366425136,95,95
Mainstage,Progressive House,0.0486746746954003,19.77874460061437,4.017040661749651,1.2524942287572371,95,92
Mainstage,Psy-Trance,0.4525851389653184,13.528559046377948,4.344455204133722,1.1722169248135141,95,97
Mainstage,Tech House,0.0,22.890460552203038,4.148759860054291,1.114074844082943,95,98
Mainstage,Techno (Peak Time - Driving),0.769712471189341,3.566482206129073,3.7178339039383257,1.011213484973101,95,95
Mainstage,Techno (Raw - Deep - Hypnotic),0.0,38.26136737769032,5.027630047812876,1.4962766353855346,95,98
Mainstage,Trance (Main Floor),0.8269214168644006,4.333957112132854,3.695118320298247,1.0683000773482392,95,98
Mainstage,Trance (Raw - Deep - Hypnotic),0.3192590073348743,21.360386906135872,4.712438241913688,1.4447957160612417,95,96
Mainstage,Trap - Future Bass,0.0,11.032895007905399,6.067004416064965,1.3523106559998077,95,93
Mainstage,UK Garage - Bassline,0.0,6.917712761109112,4.749837901782126,1.1173502785191805,95,96
Melodic House & Techno,Minimal - Deep Tech,0.0,25.157815315851156,4.94492857448711,1.3850852466916792,94,98
Melodic House & Techno,Nu Disco - Disco,0.0,6.17976931049725,4.290635746601246,1.2272843686992927,94,96
Melodic House & Techno,Organic House,0.2633807412454218,24.75153662311135,4.0296313417891865,1.1814137129457685,94,95
Melodic House & Techno,Progressive House,0.531374031731643,15.974083293788924,2.9034968572637796,1.1604721617113671,94,92
Melodic House & Techno,Psy-Trance,0.4168539535404386,10.346562357601,5.396172269725006,1.3691845482238048,94,97
Melodic House & Techno,Tech House,0.0,19.49346427107214,3.750440306505272,1.1364846721873554,94,98
Melodic House & Techno,Techno (Peak Time - Driving),0.5290189950193152,4.79595223685212,4.011088085690511,1.1735874083737532,94,95
Melodic House & Techno,Techno (Raw - Deep - Hypnotic),0.0,34.90338261447664,4.8123403223896455,1.6276116826333664,94,98
Melodic House & Techno,Trance (Main Floor),0.6594417536201798,5.673052094942744,3.259779790905169,1.219772593624207,94,98
Melodic House & Techno,Trance (Raw - Deep - Hypnotic),0.4245823989732693,17.85080084901208,4.210522698752262,1.467085931530601,94,96
Melodic House & Techno,Trap - Future Bass,0.0,13.322098647874649,7.091200393346266,1.7813391537182575,94,93
Melodic House & Techno,UK Garage - Bassline,0.0,9.084320005723102,4.741653358817601,1.305719419113342,94,96
Minimal - Deep Tech,Nu Disco - Disco,0.275325782017661,25.587413622083844,4.31445347576759,1.2299253667885828,98,96
Minimal - Deep Tech,Organic House,0.3365034182299209,5.723418281530292,5.103524823094956,1.3350967376107026,98,95
Minimal - Deep Tech,Progressive House,0.0,11.453914404711659,4.996243508130318,1.4871883266844113,98,92
Minimal - Deep Tech,Psy-Trance,0.0,16.74629152985086,5.48401354650048,1.7039254749716224,98,97
Minimal - Deep Tech,Tech House,0.9057594986765012,6.175551789828119,3.5857918175669683,1.3941710628827944,98,98
Minimal - Deep Tech,Techno (Peak Time - Driving),0.0,27.655670353646173,3.7678976451986292,1.703642030842014,98,95
Minimal - Deep Tech,Techno (Raw - Deep - Hypnotic),0.3402504153639765,12.089639840094488,4.301501856979466,1.5915194784765545,98,98
Minimal - Deep Tech,Trance (Main Floor),0.0,28.856949036929095,5.204412326673311,1.7476149727980388,98,98
Minimal - Deep Tech,Trance (Raw - Deep - Hypnotic),0.0,9.774531072612838,4.609850836916767,1.7996197965127219,98,96
Minimal - Deep Tech,Trap - Future Bass,0.0,31.74657049205554,7.014911570124944,2.0796490964843963,98,93
Minimal - Deep Tech,UK Garage - Bassline,0.6599955622468918,30.267387284180323,4.69025924130585,1.5815549128453799,98,96
Nu Disco - Disco,Organic House,0.3536487609160511,25.88762787831199,4.543208711055977,1.2066600788309403,96,95
Nu Disco - Disco,Progressive House,0.2435237829524703,17.578350615524872,4.680186096045951,1.3047588224521405,96,92
Nu Disco - Disco,Psy-Trance,0.0,13.166942478890386,5.966297597513829,1.5112049798741152,96,97
Nu Disco - Disco,Tech House,0.2236831989503411,20.333649259160428,4.194956720887676,1.156713908006406,96,98
Nu Disco - Disco,Techno (Peak Time - Driving),0.0,8.076498334785134,4.29324797400064,1.3109998995681635,96,95
Nu Disco - Disco,Techno (Raw - Deep - Hypnotic),0.0,35.956699366841875,5.381262534694172,1.886494232579747,96,98
Nu Disco - Disco,Trance (Main Floor),0.0,9.102397058564076,5.606420523515456,1.333179236749757,96,98
Nu Disco - Disco,Trance (Raw - Deep - Hypnotic),0.0,19.641145649175396,5.1869354683652675,1.9345365942747428,96,96
Nu Disco - Disco,Trap - Future Bass,0.0,10.200942187634784,7.236147860166875,1.5660113522150303,96,93
Nu Disco - Disco,UK Garage - Bassline,0.1368480724377624,7.951499336845206,5.527643162271441,1.253623968812735,96,96
Organic House,Progressive House,0.8592707110066222,9.417192929179349,3.5047424889570995,0.9282050302805009,95,92
Organic House,Psy-Trance,0.2120235534720734,16.185219653927426,6.413261786227654,1.3840341580847353,95,97
Organic House,Tech House,0.3428444258113922,7.224496773809629,4.706647534020361,1.1935832303112286,95,98
Organic House,Techno (Peak Time - Driving),0.0849747037186345,27.441748196183607,4.787726319119398,1.2731145085492566,95,95
Organic House,Techno (Raw - Deep - Hypnotic),0.3912363851737726,11.621515193221096,5.967999325643624,1.3633767278820208,95,98
Organic House,Trance (Main Floor),0.0,28.211982593995163,5.22214695079127,1.3946757543121293,95,98
Organic House,Trance (Raw - Deep - Hypnotic),0.5875092106063253,7.996563671794258,4.762273150452522,1.2457481053161146,95,96
Organic House,Trap - Future Bass,0.0,32.60598089700193,7.569943035552494,1.8632992634711198,95,93
Organic House,UK Garage - Bassline,0.0,31.092985255223923,5.565742688983115,1.4378568861986663,95,96
Progressive House,Psy-Trance,0.3771366047051121,8.278287359441403,5.903283852615507,1.4284626945604755,92,97
Progressive House,Tech House,0.013344199726965,6.8816006423455836,4.120701028040751,1.4036572347633822,92,98
Progressive House,Techno (Peak Time - Driving),0.3369303556512255,18.624087476836856,5.049399763336153,1.4912590577542792,92,95
Progressive House,Techno (Raw - Deep - Hypnotic),0.3862433213082691,19.853921856809368,5.905456612808732,1.4459927127578824,92,98
Progressive House,Trance (Main Floor),0.3887554198063715,19.24771334867071,3.7737058303926614,1.3446608997003713,92,98
Progressive House,Trance (Raw - Deep - Hypnotic),0.7535590170386763,4.372315658033798,4.439173865596362,1.4338713229833286,92,96
Progressive House,Trap - Future Bass,0.0,25.158832635507594,8.52904537136492,2.1773799631690194,92,93
Progressive House,UK Garage - Bassline,0.0,22.900172216457978,5.717393127104551,1.701296801183503,92,96
Psy-Trance,Tech House,0.0,11.24285381718496,5.409601996496189,1.2337742369246356,97,98
Psy-Trance,Techno (Peak Time - Driving),0.7502416421747997,12.115750620109312,4.334985555308958,1.1084006672311517,97,95
Psy-Trance,Techno (Raw - Deep - Hypnotic),0.5689998365815032,25.587549567199012,4.937972619364176,1.173495155479677,97,98
Psy-Trance,Trance (Main Floor),0.4723743226935911,13.336828712840301,4.345018464440332,1.1745551122937499,97,98
Psy-Trance,Trance (Raw - Deep - Hypnotic),0.7319080081558506,8.781286939510755,4.5391745011197155,1.1208276684444252,97,96
Psy-Trance,Trap - Future Bass,0.0,19.818596596931283,5.759155596563877,1.5957749526752893,97,93
Psy-Trance,UK Garage - Bassline,0.0,17.006759262991835,5.5311462359046,1.3518319499101212,97,96
Tech House,Techno (Peak Time - Driving),0.0,21.919996791663625,2.8765738047677902,1.261276471842501,98,95
Tech House,Techno (Raw - Deep - Hypnotic),0.3225152029370154,16.709649179715946,4.584031509832975,1.4481774229185969,98,98
Tech House,Trance (Main Floor),0.0,23.170200354599423,4.254391942891895,1.519358848140421,98,98
Tech House,Trance (Raw - Deep - Hypnotic),0.0,5.5531505599890325,4.544354822371781,1.4042817025036385,98,96
Tech House,Trap - Future Bass,0.0,26.722962651428052,6.657098735249473,1.7517182929127408,98,93
Tech House,UK Garage - Bassline,0.5484149024093659,25.047820186202546,4.822381916489574,1.316284092788902,98,96
Techno (Peak Time - Driving),Techno (Raw - Deep - Hypnotic),0.3926010159405302,37.214879457740636,4.217111256694293,1.4128165772556645,95,98
Techno (Peak Time - Driving),Trance (Main Floor),0.6960279027263248,4.778090656226613,3.8376378411264502,1.195995204383641,95,98
Techno (Peak Time - Driving),Trance (Raw - Deep - Hypnotic),0.5768696427439814,20.232563661996043,4.065750404540243,1.299214086728698,95,96
Techno (Peak Time - Driving),Trap - Future Bass,0.0,13.529234416412313,5.892793830205667,1.7730463715815845,95,93
Techno (Peak Time - Driving),UK Garage - Bassline,0.0,8.335568898107063,4.959591309820851,1.314445740628128,95,96
Techno (Raw - Deep - Hypnotic),Trance (Main Floor),0.0,37.97907239234092,4.968054760004701,1.3498159973206774,98,98
Techno (Raw - Deep - Hypnotic),Trance (Raw - Deep - Hypnotic),0.590361277722558,17.67421990337408,3.801127906458754,1.570548075809699,98,96
Techno (Raw - Deep - Hypnotic),Trap - Future Bass,0.0,41.708075573335066,7.042205339220388,2.199378967477524,98,93
Techno (Raw - Deep - Hypnotic),UK Garage - Bassline,0.0199577971529082,40.74589107013485,5.109311961420611,1.850544093876477,98,96
Trance (Main Floor),Trance (Raw - Deep - Hypnotic),0.5556877352691114,20.879705949845988,4.286606146811258,1.2889840620146589,98,96
Trance (Main Floor),Trap - Future Bass,0.0,14.311235720621786,6.091166861410121,1.7562020088708483,98,93
Trance (Main Floor),UK Garage - Bassline,0.0,9.883818903636168,4.337797523576642,1.3892874141473137,98,96
Trance (Raw - Deep - Hypnotic),Trap - Future Bass,0.0,26.460272844121082,6.772337796259948,1.7262361570487723,96,93
Trance (Raw - Deep - Hypnotic),UK Garage - Bassline,0.0,24.424837603485066,4.287242975762951,1.3415308507776278,96,96
Trap - Future Bass,UK Garage - Bassline,0.4025930018561782,10.47335549592906,5.844772918191111,1.093684207457298,93,96
